,id,x,y,w,h,phi,xy_dist_log10x1000,is_inferred,has_interacted,frame_count,t
31,0,87,11,7,7,100,500.411812612415,0,0,31,3.44444444444444
32,0,88,11,7,7,100,1.30093302041807,0,0,32,3.55555555555556
33,0,88,11,7,7,100,-2522.87874528034,0,0,33,3.66666666666667
34,0,89,11,7,7,100,1.30093302041807,0,0,34,3.77777777777778
35,0,89,11,7,7,100,-2522.87874528034,0,0,35,3.88888888888889
36,0,85,10,7,7,100,615.540341435421,0,0,36,4
37,0,81,10,7,7,100,602.385590105105,0,0,37,4.11111111111111
38,0,82,10,7,7,100,1.30093302041807,0,0,38,4.22222222222222
39,0,80,10,7,7,100,301.680949293576,0,0,39,4.33333333333333
40,0,83,10,7,7,100,477.555332198981,0,0,40,4.44444444444444
41,0,83,10,7,7,100,-2522.87874528034,0,0,41,4.55555555555556
42,0,83,10,7,7,100,-2522.87874528034,0,0,42,4.66666666666667
43,0,83,10,7,7,100,-2522.87874528034,0,0,43,4.77777777777778
44,0,81,10,7,7,100,301.680949293576,0,0,44,4.88888888888889
45,0,80,9,7,7,100,151.435299768685,0,0,45,5
46,0,78,9,7,7,100,301.680949293576,0,0,46,5.11111111111111
47,0,80,9,7,7,100,301.680949293576,0,0,47,5.22222222222222
48,0,79,9,7,7,100,1.30093302041807,0,0,48,5.33333333333333
49,0,76,9,7,7,100,477.555332198981,0,0,49,5.44444444444445
50,0,78,10,7,7,100,350.067278842498,0,0,50,5.55555555555556
51,0,76,10,7,7,100,301.680949293576,0,0,51,5.66666666666667
52,0,72,10,7,7,100,602.385590105105,0,0,52,5.77777777777778
53,0,77,11,7,7,100,707.742115314434,0,0,53,5.88888888888889
54,0,76,11,7,7,100,1.30093302041807,0,0,54,6
55,0,83,10,7,7,100,849.669218636469,0,0,55,6.11111111111111
56,0,85,10,7,7,100,301.680949293576,0,0,56,6.22222222222222
57,0,83,11,7,7,100,350.067278842498,0,0,57,6.33333333333333
58,0,86,11,7,7,100,477.555332198981,0,0,58,6.44444444444445
59,0,88,11,7,7,100,301.680949293576,0,0,59,6.55555555555556
60,0,86,11,7,7,100,301.680949293576,0,0,60,6.66666666666667
61,0,81,11,7,7,100,699.230502883409,0,0,61,6.77777777777778
62,0,82,10,7,7,100,151.435299768685,0,0,62,6.88888888888889
63,0,81,10,7,7,100,1.30093302041807,0,0,63,7
64,0,86,10,7,7,100,699.230502883409,0,0,64,7.11111111111111
65,0,87,10,7,7,100,1.30093302041807,0,0,65,7.22222222222222
66,0,87,10,7,7,100,-2522.87874528034,0,0,66,7.33333333333333
67,0,84,11,7,7,100,500.411812612415,0,0,67,7.44444444444445
68,0,87,10,7,7,100,500.411812612415,0,0,68,7.55555555555556
69,0,90,10,7,7,100,477.555332198981,0,0,69,7.66666666666667
70,0,89,10,7,7,100,1.30093302041807,0,0,70,7.77777777777778
71,0,88,10,7,7,100,1.30093302041807,0,0,71,7.88888888888889
72,0,89,10,7,7,100,1.30093302041807,0,0,72,8
73,0,92,10,7,7,100,477.555332198981,0,0,73,8.11111111111111
74,0,88,10,7,7,100,602.385590105105,0,0,74,8.22222222222222
75,0,87,10,7,7,100,1.30093302041807,0,0,75,8.33333333333333
76,0,85,10,7,7,100,301.680949293576,0,0,76,8.44444444444445
77,0,81,9,7,7,100,615.540341435421,0,0,77,8.55555555555556
78,0,83,9,7,7,100,301.680949293576,0,0,78,8.66666666666667
79,0,79,9,7,7,100,602.385590105105,0,0,79,8.77777777777778
80,0,82,9,7,7,100,477.555332198981,0,0,80,8.88888888888889
81,0,82,9,7,7,100,-2522.87874528034,0,0,81,9
82,0,78,9,7,7,100,602.385590105105,0,0,82,9.11111111111111
83,0,76,9,7,7,100,301.680949293576,0,0,83,9.22222222222222
84,0,78,9,7,7,100,301.680949293576,0,0,84,9.33333333333333
85,0,85,9,7,7,100,845.284126347992,0,0,85,9.44444444444444
86,0,81,8,7,7,100,615.540341435421,0,0,86,9.55555555555556
87,0,88,8,7,7,100,845.284126347992,0,0,87,9.66666666666667
88,0,90,8,7,7,100,301.680949293576,0,0,88,9.77777777777778
89,0,94,8,7,7,100,602.385590105105,0,0,89,9.88888888888889
90,0,90,8,7,7,100,602.385590105105,0,0,90,10
91,0,93,7,7,7,100,500.411812612415,0,0,91,10.1111111111111
92,0,88,7,7,7,100,699.230502883409,0,0,92,10.2222222222222
93,0,88,7,7,7,100,-2522.87874528034,0,0,93,10.3333333333333
94,0,86,6,7,7,100,350.067278842498,0,0,94,10.4444444444444
95,0,78,6,7,7,100,903.252816893959,0,0,95,10.5555555555556
96,0,81,6,7,7,100,477.555332198981,0,0,96,10.6666666666667
97,0,79,6,7,7,100,301.680949293576,0,0,97,10.7777777777778
98,0,78,6,7,7,100,1.30093302041807,0,0,98,10.8888888888889
99,0,75,5,7,7,100,500.411812612415,0,0,99,11
100,0,73,5,7,7,100,301.680949293576,0,0,100,11.1111111111111
101,0,76,5,7,7,100,477.555332198981,0,0,101,11.2222222222222
102,0,72,4,7,7,100,615.540341435421,0,0,102,11.3333333333333
103,0,68,4,7,7,100,602.385590105105,0,0,103,11.4444444444444
104,0,68,4,7,7,100,-2522.87874528034,0,0,104,11.5555555555556
105,0,72,3,7,7,100,615.540341435421,0,0,105,11.6666666666667
106,0,74,3,7,7,100,301.680949293576,0,0,106,11.7777777777778
107,0,79,3,7,7,100,699.230502883409,0,0,107,11.8888888888889
108,0,82,2,7,7,100,500.411812612415,0,0,108,12
109,0,83,2,7,7,100,1.30093302041807,0,0,109,12.1111111111111
110,0,83,2,7,7,100,-2522.87874528034,0,0,110,12.2222222222222
111,0,87,3,7,7,100,615.540341435421,0,0,111,12.3333333333333
112,0,92,2,7,7,100,707.742115314434,0,0,112,12.4444444444444
113,0,94,3,7,7,100,350.067278842498,0,0,113,12.5555555555556
114,0,93,3,7,7,100,1.30093302041807,0,0,114,12.6666666666667
115,0,88,3,7,7,100,699.230502883409,0,0,115,12.7777777777778
116,0,87,4,7,7,100,151.435299768685,0,0,116,12.8888888888889
117,0,89,4,7,7,100,301.680949293576,0,0,117,13
118,0,85,3,7,7,100,615.540341435421,0,0,118,13.1111111111111
119,0,82,3,7,7,100,477.555332198981,0,0,119,13.2222222222222
120,0,80,2,7,7,100,350.067278842498,0,0,120,13.3333333333333
121,0,81,1,7,7,100,151.435299768685,0,0,121,13.4444444444444
122,0,84,1,7,7,100,477.555332198981,0,0,122,13.5555555555556
123,0,86,2,7,7,100,350.067278842498,0,0,123,13.6666666666667
124,0,83,2,7,7,100,477.555332198981,0,0,124,13.7777777777778
125,0,84,2,7,7,100,1.30093302041807,0,0,125,13.8888888888889
126,0,88,2,7,7,100,602.385590105105,0,0,126,14
127,0,90,2,7,7,100,301.680949293576,0,0,127,14.1111111111111
128,0,92,1,7,7,100,350.067278842498,0,0,128,14.2222222222222
129,0,89,1,7,7,100,477.555332198981,0,0,129,14.3333333333333
130,0,95,1,7,7,100,778.368343355874,0,0,130,14.4444444444444
131,0,96,1,7,7,100,1.30093302041807,0,0,131,14.5555555555556
132,0,103,1,7,7,100,845.284126347992,0,0,132,14.6666666666667
133,0,101,1,7,7,100,301.680949293576,0,0,133,14.7777777777778
134,0,102,1,7,7,100,1.30093302041807,0,0,134,14.8888888888889
135,0,106,1,7,7,100,602.385590105105,0,0,135,15
136,0,113,1,7,7,100,845.284126347992,0,0,136,15.1111111111111
137,0,111,0,7,7,100,350.067278842498,0,0,137,15.2222222222222
138,0,103,1,7,7,100,906.618251064732,0,0,138,15.3333333333333
139,0,103,2,7,7,100,1.30093302041807,0,0,139,15.4444444444444
140,0,102,2,7,7,100,1.30093302041807,0,0,140,15.5555555555556
141,0,97,3,7,7,100,707.742115314434,0,0,141,15.6666666666667
142,0,102,2,7,7,100,707.742115314434,0,0,142,15.7777777777778
143,0,101,3,7,7,100,151.435299768685,0,0,143,15.8888888888889
144,0,101,3,7,7,100,-2522.87874528034,0,0,144,16
145,0,104,2,7,7,100,500.411812612415,0,0,145,16.1111111111111
146,0,105,2,7,7,100,1.30093302041807,0,0,146,16.2222222222222
147,0,108,2,7,7,100,477.555332198981,0,0,147,16.3333333333333
148,0,106,2,7,7,100,301.680949293576,0,0,148,16.4444444444444
149,0,108,2,7,7,100,301.680949293576,0,0,149,16.5555555555556
150,0,109,2,7,7,100,1.30093302041807,0,0,150,16.6666666666667
151,0,116,1,7,7,100,849.669218636469,0,0,151,16.7777777777778
152,0,119,1,7,7,100,477.555332198981,0,0,152,16.8888888888889
153,0,121,1,7,7,100,301.680949293576,0,0,153,17
154,0,123,1,7,7,100,301.680949293576,0,0,154,17.1111111111111
155,0,121,1,7,7,100,301.680949293576,0,0,155,17.2222222222222
156,0,122,1,7,7,100,1.30093302041807,0,0,156,17.3333333333333
157,0,124,1,7,7,100,301.680949293576,0,0,157,17.4444444444444
158,0,128,1,7,7,100,602.385590105105,0,0,158,17.5555555555556
159,0,124,1,7,7,100,602.385590105105,0,0,159,17.6666666666667
160,0,122,0,7,7,100,350.067278842498,0,0,160,17.7777777777778
161,0,122,1,7,7,100,1.30093302041807,0,0,161,17.8888888888889
162,0,118,1,7,7,100,602.385590105105,0,0,162,18
163,0,117,0,7,7,100,151.435299768685,0,0,163,18.1111111111111
164,0,113,0,7,7,100,602.385590105105,0,0,164,18.2222222222222
165,0,109,0,7,7,100,602.385590105105,0,0,165,18.3333333333333
166,0,112,0,7,7,100,477.555332198981,0,0,166,18.4444444444444
167,0,113,0,7,7,100,1.30093302041807,0,0,167,18.5555555555556
168,0,118,0,7,7,100,699.230502883409,0,0,168,18.6666666666667
169,0,123,1,7,7,100,707.742115314434,0,0,169,18.7777777777778
170,0,122,2,7,7,100,151.435299768685,0,0,170,18.8888888888889
171,0,120,3,7,7,100,350.067278842498,0,0,171,19
172,0,118,3,7,7,100,301.680949293576,0,0,172,19.1111111111111
173,0,116,3,7,7,100,301.680949293576,0,0,173,19.2222222222222
174,0,111,4,7,7,100,707.742115314434,0,0,174,19.3333333333333
175,0,108,5,7,7,100,500.411812612415,0,0,175,19.4444444444444
176,0,114,5,7,7,100,778.368343355874,0,0,176,19.5555555555556
177,0,113,5,7,7,100,1.30093302041807,0,0,177,19.6666666666667
178,0,112,5,7,7,100,1.30093302041807,0,0,178,19.7777777777778
179,0,112,5,7,7,100,-2522.87874528034,0,0,179,19.8888888888889
180,0,111,5,7,7,100,1.30093302041807,0,0,180,20
181,0,110,4,7,7,100,151.435299768685,0,0,181,20.1111111111111
182,0,109,4,7,7,100,1.30093302041807,0,0,182,20.2222222222222
183,0,109,4,7,7,100,-2522.87874528034,0,0,183,20.3333333333333
184,0,112,5,7,7,100,500.411812612415,0,0,184,20.4444444444444
185,0,110,5,7,7,100,301.680949293576,0,0,185,20.5555555555556
186,0,111,6,7,7,100,151.435299768685,0,0,186,20.6666666666667
187,0,112,6,7,7,100,1.30093302041807,0,0,187,20.7777777777778
188,0,112,6,7,7,100,-2522.87874528034,0,0,188,20.8888888888889
189,0,109,7,7,7,100,500.411812612415,0,0,189,21
190,0,111,7,7,7,100,301.680949293576,0,0,190,21.1111111111111
191,0,108,7,7,7,100,477.555332198981,0,0,191,21.2222222222222
192,0,111,7,7,7,100,477.555332198981,0,0,192,21.3333333333333
193,0,116,6,7,7,100,707.742115314434,0,0,193,21.4444444444444
194,0,114,5,7,7,100,350.067278842498,0,0,194,21.5555555555556
195,0,111,5,7,7,100,477.555332198981,0,0,195,21.6666666666667
196,0,105,6,7,7,100,784.315001950311,0,0,196,21.7777777777778
197,0,102,6,7,7,100,477.555332198981,0,0,197,21.8888888888889
198,0,105,6,7,7,100,477.555332198981,0,0,198,22
199,0,106,6,7,7,100,1.30093302041807,0,0,199,22.1111111111111
200,0,110,6,7,7,100,602.385590105105,0,0,200,22.2222222222222
201,0,104,6,7,7,100,778.368343355874,0,0,201,22.3333333333333
202,0,109,6,7,7,100,699.230502883409,0,0,202,22.4444444444444
203,0,110,6,7,7,100,1.30093302041807,0,0,203,22.5555555555556
204,0,111,6,7,7,100,1.30093302041807,0,0,204,22.6666666666667
205,0,113,6,7,7,100,301.680949293576,0,0,205,22.7777777777778
206,0,116,6,7,7,100,477.555332198981,0,0,206,22.8888888888889
207,0,117,6,7,7,100,1.30093302041807,0,0,207,23
208,0,112,6,7,7,100,699.230502883409,0,0,208,23.1111111111111
209,0,116,6,7,7,100,602.385590105105,0,0,209,23.2222222222222
210,0,113,6,7,7,100,477.555332198981,0,0,210,23.3333333333333
211,0,112,6,7,7,100,1.30093302041807,0,0,211,23.4444444444444
212,0,108,5,7,7,100,615.540341435421,0,0,212,23.5555555555556
213,0,107,5,7,7,100,1.30093302041807,0,0,213,23.6666666666667
214,0,118,5,7,7,100,1041.51111295932,0,0,214,23.7777777777778
215,0,121,5,7,7,100,477.555332198981,0,0,215,23.8888888888889
216,0,119,5,7,7,100,301.680949293576,0,0,216,24
217,0,120,5,7,7,100,1.30093302041807,0,0,217,24.1111111111111
218,0,124,5,7,7,100,602.385590105105,0,0,218,24.2222222222222
219,0,123,6,7,7,100,151.435299768685,0,0,219,24.3333333333333
220,0,121,6,7,7,100,301.680949293576,0,0,220,24.4444444444444
221,0,125,6,7,7,100,602.385590105105,0,0,221,24.5555555555556
222,0,124,5,7,7,100,151.435299768685,0,0,222,24.6666666666667
223,0,122,5,7,7,100,301.680949293576,0,0,223,24.7777777777778
224,0,130,5,7,7,100,903.252816893959,0,0,224,24.8888888888889
225,0,130,5,7,7,100,-2522.87874528034,0,0,225,25
226,0,127,5,7,7,100,477.555332198981,0,0,226,25.1111111111111
227,0,125,5,7,7,100,301.680949293576,0,0,227,25.2222222222222
228,0,127,5,7,7,100,301.680949293576,0,0,228,25.3333333333333
229,0,132,5,7,7,100,699.230502883409,0,0,229,25.4444444444444
230,0,133,5,7,7,100,1.30093302041807,0,0,230,25.5555555555556
231,0,134,6,7,7,100,151.435299768685,0,0,231,25.6666666666667
232,0,137,5,7,7,100,500.411812612415,0,0,232,25.7777777777778
233,0,139,5,7,7,100,301.680949293576,0,0,233,25.8888888888889
234,0,140,6,7,7,100,151.435299768685,0,0,234,26
235,0,135,6,7,7,100,699.230502883409,0,0,235,26.1111111111111
236,0,139,6,7,7,100,602.385590105105,0,0,236,26.2222222222222
237,0,140,7,7,7,100,151.435299768685,0,0,237,26.3333333333333
238,0,137,7,7,7,100,477.555332198981,0,0,238,26.4444444444444
239,0,142,7,7,7,100,699.230502883409,0,0,239,26.5555555555556
240,0,141,7,7,7,100,1.30093302041807,0,0,240,26.6666666666667
241,0,142,7,7,7,100,1.30093302041807,0,0,241,26.7777777777778
242,0,135,8,7,7,100,849.669218636469,0,0,242,26.8888888888889
243,0,136,8,7,7,100,1.30093302041807,0,0,243,27
244,0,142,8,7,7,100,778.368343355874,0,0,244,27.1111111111111
245,0,139,7,7,7,100,500.411812612415,0,0,245,27.2222222222222
246,0,146,8,7,7,100,849.669218636469,0,0,246,27.3333333333333
247,0,151,9,7,7,100,707.742115314434,0,0,247,27.4444444444444
248,0,152,10,7,7,100,151.435299768685,0,0,248,27.5555555555556
249,0,154,9,7,7,100,350.067278842498,0,0,249,27.6666666666667
250,0,153,10,7,7,100,151.435299768685,0,0,250,27.7777777777778
251,0,157,9,7,7,100,615.540341435421,0,0,251,27.8888888888889
252,0,157,9,7,7,100,-2522.87874528034,0,0,252,28
253,0,159,9,7,7,100,301.680949293576,0,0,253,28.1111111111111
254,0,159,10,7,7,100,1.30093302041807,0,0,254,28.2222222222222
255,0,161,10,7,7,100,301.680949293576,0,0,255,28.3333333333333
256,0,161,10,7,7,100,-2522.87874528034,0,0,256,28.4444444444444
257,0,160,10,7,7,100,1.30093302041807,0,0,257,28.5555555555556
258,0,159,11,7,7,100,151.435299768685,0,0,258,28.6666666666667
259,0,159,11,7,7,100,-2522.87874528034,0,0,259,28.7777777777778
260,0,161,11,7,7,100,301.680949293576,0,0,260,28.8888888888889
261,0,160,11,7,7,100,1.30093302041807,0,0,261,29
262,0,160,11,7,7,100,-2522.87874528034,0,0,262,29.1111111111111
263,0,160,11,7,7,100,-2522.87874528034,0,0,263,29.2222222222222
264,0,159,10,7,7,100,151.435299768685,0,0,264,29.3333333333333
265,0,154,10,7,7,100,699.230502883409,0,0,265,29.4444444444444
266,0,157,10,7,7,100,477.555332198981,0,0,266,29.5555555555556
267,0,156,9,7,7,100,151.435299768685,0,0,267,29.6666666666667
268,0,161,9,7,7,100,699.230502883409,0,0,268,29.7777777777778
269,0,160,8,7,7,100,151.435299768685,0,0,269,29.8888888888889
270,0,159,7,7,7,100,151.435299768685,0,0,270,30
271,0,160,6,7,7,100,151.435299768685,0,0,271,30.1111111111111
272,0,159,5,7,7,100,151.435299768685,0,0,272,30.2222222222222
273,0,163,5,7,7,100,602.385590105105,0,0,273,30.3333333333333
274,0,162,5,7,7,100,1.30093302041807,0,0,274,30.4444444444444
275,0,161,5,7,7,100,1.30093302041807,0,0,275,30.5555555555556
276,0,160,5,7,7,100,1.30093302041807,0,0,276,30.6666666666667
277,0,159,5,7,7,100,1.30093302041807,0,0,277,30.7777777777778
278,0,158,6,7,7,100,151.435299768685,0,0,278,30.8888888888889
279,0,161,6,7,7,100,477.555332198981,0,0,279,31
280,0,160,6,7,7,100,1.30093302041807,0,0,280,31.1111111111111
281,0,159,6,7,7,100,1.30093302041807,0,0,281,31.2222222222222
282,0,164,6,7,7,100,699.230502883409,0,0,282,31.3333333333333
283,0,163,6,7,7,100,1.30093302041807,0,0,283,31.4444444444444
284,0,162,6,7,7,100,1.30093302041807,0,0,284,31.5555555555556
285,0,162,5,7,7,100,1.30093302041807,0,0,285,31.6666666666667
286,0,161,5,7,7,100,1.30093302041807,0,0,286,31.7777777777778
287,0,160,5,7,7,100,1.30093302041807,0,0,287,31.8888888888889
288,0,159,5,7,7,100,1.30093302041807,0,0,288,32
289,0,159,5,7,7,100,-2522.87874528034,0,0,289,32.1111111111111
290,0,161,4,7,7,100,350.067278842498,0,0,290,32.2222222222222
291,0,160,4,7,7,100,1.30093302041807,0,0,291,32.3333333333333
292,0,159,4,7,7,100,1.30093302041807,0,0,292,32.4444444444444
293,0,166,5,7,7,100,849.669218636469,0,0,293,32.5555555555556
294,0,165,6,7,7,100,151.435299768685,0,0,294,32.6666666666667
295,0,164,6,7,7,100,1.30093302041807,0,0,295,32.7777777777778
296,0,164,6,7,7,100,-2522.87874528034,0,0,296,32.8888888888889
297,0,164,5,7,7,100,1.30093302041807,0,0,297,33
298,0,164,6,7,7,100,1.30093302041807,0,0,298,33.1111111111111
299,0,163,6,7,7,100,1.30093302041807,0,0,299,33.2222222222222
300,0,162,6,7,7,100,1.30093302041807,0,0,300,33.3333333333333
301,0,162,7,7,7,100,1.30093302041807,0,0,301,33.4444444444444
302,0,161,8,7,7,100,151.435299768685,0,0,302,33.5555555555556
303,0,160,8,7,7,100,1.30093302041807,0,0,303,33.6666666666667
304,0,159,8,7,7,100,1.30093302041807,0,0,304,33.7777777777778
305,0,157,8,7,7,100,301.680949293576,0,0,305,33.8888888888889
306,0,156,9,7,7,100,151.435299768685,0,0,306,34
307,0,156,9,7,7,100,-2522.87874528034,0,0,307,34.1111111111111
308,0,154,8,7,7,100,350.067278842498,0,0,308,34.2222222222222
309,0,150,8,7,7,100,602.385590105105,0,0,309,34.3333333333333
310,0,150,8,7,7,100,-2522.87874528034,0,0,310,34.4444444444444
311,0,149,8,7,7,100,1.30093302041807,0,0,311,34.5555555555556
312,0,146,8,7,7,100,477.555332198981,0,0,312,34.6666666666667
313,0,149,9,7,7,100,500.411812612415,0,0,313,34.7777777777778
314,0,151,9,7,7,100,301.680949293576,0,0,314,34.8888888888889
315,0,150,9,7,7,100,1.30093302041807,0,0,315,35
316,0,154,10,7,7,100,615.540341435421,0,0,316,35.1111111111111
317,0,160,10,7,7,100,778.368343355874,0,0,317,35.2222222222222
318,0,159,9,7,7,100,151.435299768685,0,0,318,35.3333333333333
319,0,164,9,7,7,100,699.230502883409,0,0,319,35.4444444444444
320,0,164,10,7,7,100,1.30093302041807,0,0,320,35.5555555555556
321,0,163,10,7,7,100,1.30093302041807,0,0,321,35.6666666666667
322,0,162,10,7,7,100,1.30093302041807,0,0,322,35.7777777777778
323,0,162,11,7,7,100,1.30093302041807,0,0,323,35.8888888888889
324,0,161,12,7,7,100,151.435299768685,0,0,324,36
325,0,161,12,7,7,100,-2522.87874528034,0,0,325,36.1111111111111
326,0,161,11,7,7,100,1.30093302041807,0,0,326,36.2222222222222
327,0,160,11,7,7,100,1.30093302041807,0,0,327,36.3333333333333
328,0,160,11,7,7,100,-2522.87874528034,0,0,328,36.4444444444444
329,0,159,11,7,7,100,1.30093302041807,0,0,329,36.5555555555556
330,0,157,11,7,7,100,301.680949293576,0,0,330,36.6666666666667
331,0,156,10,7,7,100,151.435299768685,0,0,331,36.7777777777778
332,0,156,11,7,7,100,1.30093302041807,0,0,332,36.8888888888889
333,0,156,12,7,7,100,1.30093302041807,0,0,333,37
334,0,154,12,7,7,100,301.680949293576,0,0,334,37.1111111111111
335,0,150,13,7,7,100,615.540341435421,0,0,335,37.2222222222222
336,0,151,14,7,7,100,151.435299768685,0,0,336,37.3333333333333
337,0,153,14,7,7,100,301.680949293576,0,0,337,37.4444444444444
338,0,153,14,7,7,100,-2522.87874528034,0,0,338,37.5555555555556
339,0,157,15,7,7,100,615.540341435421,0,0,339,37.6666666666667
340,0,160,15,7,7,100,477.555332198981,0,0,340,37.7777777777778
341,0,159,15,7,7,100,1.30093302041807,0,0,341,37.8888888888889
342,0,165,15,7,7,100,778.368343355874,0,0,342,38
343,0,164,15,7,7,100,1.30093302041807,0,0,343,38.1111111111111
344,0,163,15,7,7,100,1.30093302041807,0,0,344,38.2222222222222
345,0,162,15,7,7,100,1.30093302041807,0,0,345,38.3333333333333
346,0,161,15,7,7,100,1.30093302041807,0,0,346,38.4444444444444
347,0,160,16,7,7,100,151.435299768685,0,0,347,38.5555555555556
348,0,159,17,7,7,100,151.435299768685,0,0,348,38.6666666666667
349,0,164,16,7,7,100,707.742115314434,0,0,349,38.7777777777778
350,0,163,16,7,7,100,1.30093302041807,0,0,350,38.8888888888889
351,0,162,16,7,7,100,1.30093302041807,0,0,351,39
352,0,161,16,7,7,100,1.30093302041807,0,0,352,39.1111111111111
353,0,160,14,7,7,100,350.067278842498,0,0,353,39.2222222222222
354,0,160,14,7,7,100,-2522.87874528034,0,0,354,39.3333333333333
355,0,159,15,7,7,100,151.435299768685,0,0,355,39.4444444444444
356,0,161,15,7,7,100,301.680949293576,0,0,356,39.5555555555556
357,0,160,14,7,7,100,151.435299768685,0,0,357,39.6666666666667
358,0,159,14,7,7,100,1.30093302041807,0,0,358,39.7777777777778
359,0,157,13,7,7,100,350.067278842498,0,0,359,39.8888888888889
360,0,159,12,7,7,100,350.067278842498,0,0,360,40
361,0,159,13,7,7,100,1.30093302041807,0,0,361,40.1111111111111
362,0,161,13,7,7,100,301.680949293576,0,0,362,40.2222222222222
363,0,160,13,7,7,100,1.30093302041807,0,0,363,40.3333333333333
364,0,159,13,7,7,100,1.30093302041807,0,0,364,40.4444444444444
365,0,156,12,7,7,100,500.411812612415,0,0,365,40.5555555555556
366,0,153,12,7,7,100,477.555332198981,0,0,366,40.6666666666667
367,0,152,12,7,7,100,1.30093302041807,0,0,367,40.7777777777778
368,0,155,11,7,7,100,500.411812612415,0,0,368,40.8888888888889
369,0,158,11,7,7,100,477.555332198981,0,0,369,41
370,0,160,11,7,7,100,301.680949293576,0,0,370,41.1111111111111
371,0,159,11,7,7,100,1.30093302041807,0,0,371,41.2222222222222
372,0,162,11,7,7,100,477.555332198981,0,0,372,41.3333333333333
373,0,162,11,7,7,100,-2522.87874528034,0,0,373,41.4444444444445
374,0,161,11,7,7,100,1.30093302041807,0,0,374,41.5555555555556
375,0,160,11,7,7,100,1.30093302041807,0,0,375,41.6666666666667
376,0,159,12,7,7,100,151.435299768685,0,0,376,41.7777777777778
377,0,159,12,7,7,100,-2522.87874528034,0,0,377,41.8888888888889
378,0,151,12,7,7,100,903.252816893959,0,0,378,42
379,0,149,13,7,7,100,350.067278842498,0,0,379,42.1111111111111
380,0,150,14,7,7,100,151.435299768685,0,0,380,42.2222222222222
381,0,148,14,7,7,100,301.680949293576,0,0,381,42.3333333333333
382,0,146,14,7,7,100,301.680949293576,0,0,382,42.4444444444444
383,0,150,13,7,7,100,615.540341435421,0,0,383,42.5555555555556
384,0,147,13,7,7,100,477.555332198981,0,0,384,42.6666666666667
385,0,144,13,7,7,100,477.555332198981,0,0,385,42.7777777777778
386,0,139,13,7,7,100,699.230502883409,0,0,386,42.8888888888889
387,0,140,12,7,7,100,151.435299768685,0,0,387,43
388,0,137,11,7,7,100,500.411812612415,0,0,388,43.1111111111111
389,0,142,12,7,7,100,707.742115314434,0,0,389,43.2222222222222
390,0,143,13,7,7,100,151.435299768685,0,0,390,43.3333333333333
391,0,143,13,7,7,100,-2522.87874528034,0,0,391,43.4444444444444
392,0,144,13,7,7,100,1.30093302041807,0,0,392,43.5555555555556
393,0,150,13,7,7,100,778.368343355874,0,0,393,43.6666666666667
394,0,150,12,7,7,100,1.30093302041807,0,0,394,43.7777777777778
395,0,150,12,7,7,100,-2522.87874528034,0,0,395,43.8888888888889
396,0,150,12,7,7,100,-2522.87874528034,0,0,396,44
397,0,151,11,7,7,100,151.435299768685,0,0,397,44.1111111111111
398,0,150,12,7,7,100,151.435299768685,0,0,398,44.2222222222222
399,0,153,12,7,7,100,477.555332198981,0,0,399,44.3333333333333
